name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_name
慶徳校前,けいとくこうまえ,keitokukoumae,32.79705,130.7025,009764,熊本市
熊本城・市役所前,くまもとじょう・しやくしょまえ,kumamotojou・shiyakushomae,32.80386,130.70799,009750,熊本市
花畑町,はなばたちょう,hanabatachou,32.8016,130.70593,009755,熊本市
辛島町,からしまちょう,karashimachou,32.79894,130.70508,009759,熊本市
呉服町,ごふくまち,gofukumachi,32.79555,130.6969,009767,熊本市
通町筋,とおりちょうすじ,toorichousuji,32.80318,130.70988,009752,熊本市
熊本駅前,くまもとえきまえ,kumamotoekimae,32.79007,130.69027,009781,熊本市
祇園橋,ぎおんばし,gionbashi,32.79281,130.69482,009772,熊本市
健軍交番前,けんぐんこうばんまえ,kengunkoubanmae,32.77946,130.75747,009804,熊本市
動植物園入口,どうしょくぶつえんいりぐち,doushokubutsueniriguchi,32.78041,130.75495,009802,熊本市
八丁馬場,はっちょうばば,hacchoubaba,32.78365,130.74222,009796,熊本市
商業高校前,しょうぎょうこうこうまえ,shougyoukoukoumae,32.78552,130.73891,009792,熊本市
健軍町,けんぐんまち,kengunmachi,32.77836,130.76107,009805,熊本市
市立体育館前（県庁通）,しりつたいいくかんまえ（けんちょうどおり）,shiritsutaiikukanmae（kenchoudoori）,32.78835,130.73478,009788,熊本市
健軍校前,けんぐんこうまえ,kenngunnkoumae,32.78184,130.75111,009800,熊本市
神水交差点,くわみずこうさてん,kuwamizukousatenn,32.78357,130.74557,009797,熊本市
水前寺公園,すいぜんじこうえん,suizenjikouen,32.79002,130.73224,009783,熊本市
県立体育館前,けんりつたいいくかんまえ,kenritsutaiikukanmae,32.81506,130.69907,009742,熊本市
蔚山町,うるさんまち,urusanmachi,32.8038,130.69703,009751,熊本市
新町,しんまち,shinmachi,32.79959,130.69734,009757,熊本市
段山町,だにやままち,daniyamamachi,32.8066,130.69551,009748,熊本市
西辛島町,にしからしまちょう,nishikarashimachou,32.79873,130.70217,009761,熊本市
本妙寺入口,ほんみょうじいりぐち,honmyoujiiriguchi,32.81375,130.69849,009744,熊本市
杉塘,すぎども,sugidomo,32.81049,130.69711,009746,熊本市
洗馬橋,せんばばし,sennbabashi,32.79917,130.69886,009758,熊本市
味噌天神前,みそてんじんまえ,misotenjinmae,32.79582,130.72343,009766,熊本市
国府,こくぶ,kokubu,32.79186,130.72945,009775,熊本市
交通局前,こうつうきょくまえ,koutsuukyokumae,32.79775,130.71983,009763,熊本市
新水前寺駅前,しんすいぜんじえきまえ,shinsuizenjiekimae,32.79331,130.72727,009771,熊本市
九品寺交差点,くほんじこうさてん,kuhonjikousaten,32.80065,130.71654,009756,熊本市
二本木口,にほんぎぐち,nihonngiguchi,32.78694,130.68941,009790,熊本市
田崎橋,たさきばし,tasakibashi,32.7849,130.68842,009795,熊本市
坪井川公園,つぼいがわこうえん,tsuboigawakouen,32.82142,130.71906,009730,熊本電気鉄道
黒石,くろいし,kuroishi,32.87044,130.74218,009680,熊本電気鉄道
新須屋,しんすや,shinsuya,32.85387,130.73239,009692,熊本電気鉄道
御代志,みよし,miyoshi,32.88316,130.74987,009668,熊本電気鉄道
熊本高専前,くまもとこうせんまえ,kumamotokousenmae,32.87821,130.74628,009671,熊本電気鉄道
須屋,すや,suya,32.8581,130.73644,009686,熊本電気鉄道
再春医療センター前,さいしゅんいりょうせんたーまえ,saishuniryousenta-mae,32.88029,130.74793,009669,熊本電気鉄道
韓々坂,かんかんざか,kannkannzaka,32.82408,130.70183,009725,熊本電気鉄道
亀井,かめい,kamei,32.83775,130.7223,009709,熊本電気鉄道
八景水谷,はけのみや,hakenomiya,32.84128,130.72299,009705,熊本電気鉄道
打越,うちごし,uchigoshi,32.82373,130.71383,009726,熊本電気鉄道
北熊本,きたくまもと,kitakumamoto,32.82761,130.72187,009721,熊本電気鉄道
三ツ石,みついし,mitsuishi,32.86389,130.73832,009681,熊本電気鉄道
堀川,ほりかわ,horikawa,32.849,130.72533,009699,熊本電気鉄道
池田,いけだ,ikeda,32.82717,130.7064,009724,熊本電気鉄道
藤崎宮前,ふじさきぐうまえ,fujisakiguumae,32.80901,130.71325,009747,熊本電気鉄道
黒髪町,くろかみまち,kurokamimachi,32.81836,130.71725,009738,熊本電気鉄道
御岳山,みたけさん,mitakesan,35.78963,139.15377,003114,御岳登山鉄道
滝本,たきもと,takimoto,35.79603,139.16155,003099,御岳登山鉄道
安東,やすひがし,yasuhigashi,34.47488,132.45349,007897,広島高速交通
城北,じょうほく,jouhoku,34.40538,132.45895,008009,広島高速交通
大町,おおまち,oomachi,34.46142,132.47076,007921,広島高速交通
上安,かみやす,kamiyasu,34.47571,132.44501,007895,広島高速交通
西原,にしはら,nishihara,34.44333,132.47477,007946,広島高速交通
伴中央,ともちゅうおう,tomochuuou,34.45562,132.40504,007931,広島高速交通
県庁前,けんちょうまえ,kenchoumae,34.39664,132.45815,008037,広島高速交通
毘沙門台,びしゃもんだい,bishamonndai,34.46945,132.46287,007908,広島高速交通
大塚,おおづか,ooduka,34.44181,132.40294,007948,広島高速交通
本通,ほんどおり,hondoori,34.39338,132.45707,008060,広島高速交通
古市,ふるいち,furuichi,34.45753,132.47537,007927,広島高速交通
牛田,うした,ushita,34.41704,132.46465,007988,広島高速交通
長楽寺,ちょうらくじ,chourakuji,34.47293,132.43091,007900,広島高速交通
不動院前,ふどういんまえ,fudouinmae,34.42665,132.46906,007974,広島高速交通
中筋,なかすじ,nakasuji,34.45177,132.47694,007933,広島高速交通
広域公園前,こういきこうえんまえ,kouikikouenmae,34.43544,132.40012,007960,広島高速交通
祇園新橋北,ぎおんしんばしきた,gionshinbashikita,34.4354,132.47107,007961,広島高速交通
白島,はくしま,hakushima,34.411,132.46281,007995,広島高速交通
大原,おおはら,oohara,34.46284,132.41234,007918,広島高速交通
伴,とも,tomo,34.46989,132.41919,007905,広島高速交通
高取,たかとり,takatori,34.47524,132.43841,007896,広島高速交通
広大附属学校前,ひろだいふぞくがっこうまえ,hirodaifuzokugakkoumae,34.37156,132.4646,008125,広島電鉄
広電本社前,ひろでんほんしゃまえ,hirodenhonshamae,34.37735,132.45834,008107,広島電鉄
宇品四丁目,うじなよんちょうめ,ujinayonnchoume,34.36015,132.46411,008143,広島電鉄
市役所前,しやくしょまえ,shiyakushomae,34.38577,132.45445,008089,広島電鉄
御幸橋,みゆきばし,miyukibashi,34.37596,132.45934,008110,広島電鉄
日赤病院前,にっせきびょういんまえ,nissekibyouinnmae,34.38074,132.45594,008099,広島電鉄
袋町,ふくろまち,fukuromachi,34.39111,132.45631,008070,広島電鉄
広島港（宇品）,ひろしまこう（うじな）,hiroshimakou（ujina）,34.3527,132.45578,008159,広島電鉄
県病院前,けんびょういんまえ,kenbyouinmae,34.3685,132.46486,008129,広島電鉄
海岸通,かいがんどおり,kaigandoori,34.35515,132.4631,008154,広島電鉄
宇品五丁目,うじなごちょうめ,ujinagochoume,34.35799,132.46392,008146,広島電鉄
中電前,ちゅうでんまえ,chuudenmae,34.38914,132.45563,008081,広島電鉄
宇品二丁目,うじなにちょうめ,ujinanichoume,34.36634,132.46465,008133,広島電鉄
宇品三丁目,うじなさんちょうめ,ujinasannchoume,34.36414,132.46446,008138,広島電鉄
皆実町六丁目,みなみまちろくちょうめ,minamimachirokuchoume,34.37439,132.46441,008116,広島電鉄
元宇品口,もとうじなぐち,motoujinaguchi,34.35394,132.45971,008155,広島電鉄
鷹野橋,たかのばし,takanobashi,34.38345,132.45403,008093,広島電鉄
紙屋町東,かみやちょうひがし,kamiyachouhigashi,34.39498,132.45831,008048,広島電鉄
紙屋町西,かみやちょうにし,kamiyachounishi,34.39532,132.45692,008043,広島電鉄
横川一丁目,よこがわいっちょうめ,yokogawaicchoume,34.40711,132.45007,008006,広島電鉄
別院前,べついんまえ,betsuinmae,34.4046,132.44944,008012,広島電鉄
横川駅,よこがわえき,yokogawaeki,34.40961,132.45065,008001,広島電鉄
寺町,てらまち,teramachi,34.40081,132.44814,008018,広島電鉄
十日市町,とうかいちまち,toukaichimachi,34.397,132.44719,008030,広島電鉄
比治山下,ひじやました,hijiyamashita,34.38704,132.47114,008085,広島電鉄
比治山橋,ひじやまばし,hijiyamabashi,34.3833,132.46887,008095,広島電鉄
的場町,まとばちょう,matobachou,34.39312,132.47495,008063,広島電鉄
南区役所前,みなみくやくしょまえ,minamikuyakushomae,34.38042,132.46713,008100,広島電鉄
皆実町二丁目,みなみまちにちょうめ,minamimachinichoume,34.3774,132.46602,008106,広島電鉄
段原一丁目,だんばらいっちょうめ,dannbaraicchoume,34.38996,132.47361,008076,広島電鉄
広電阿品,ひろでんあじな,hirodenajina,34.32157,132.31438,008226,広島電鉄
東高須,ひがしたかす,higashitakasu,34.39186,132.42028,008067,広島電鉄
広電西広島（己斐）,ひろでんにしひろしま（こい）,hirodennishihiroshima（koi）,34.39674,132.42777,008035,広島電鉄
阿品東,あじなひがし,ajinahigashi,34.32698,132.31844,008215,広島電鉄
山陽女学園前,さんようじょがくえんまえ,sanyoujogakuenmae,34.36203,132.34132,008140,広島電鉄
草津南,くさつみなみ,kusatsuminami,34.3781,132.39847,008105,広島電鉄
地御前,じごぜん,jigozenn,34.34089,132.32005,008184,広島電鉄
井口,いのくち,inokuchi,34.37176,132.38585,008124,広島電鉄
広電宮島口,ひろでんみやじまぐち,hirodenmiyajimaguchi,34.31179,132.30492,008244,広島電鉄
修大協創中高前,しゅうだいきょうそうちゅうこうまえ,shuudaikyousouchuukoumae,34.36819,132.37424,008130,広島電鉄
広電廿日市,ひろでんはつかいち,hirodenhatsukaichi,34.35698,132.33647,008150,広島電鉄
宮内,みやうち,miyauchi,34.34759,132.32524,008166,広島電鉄
草津,くさつ,kusatsu,34.3815,132.40392,008098,広島電鉄
楽々園,らくらくえん,rakurakuen,34.36433,132.35199,008137,広島電鉄
広電五日市,ひろでんいつかいち,hirodenitsukaichi,34.36651,132.36789,008132,広島電鉄
高須,たかす,takasu,34.38972,132.41706,008078,広島電鉄
廿日市市役所前（平良）,はつかいちしやくしょまえ（ひらら）,hatsukaichishiyakushomae（hirara）,34.35315,132.32992,008158,広島電鉄
宮島ボートレース場,みやじまぼーとれーすじょう,miyajimabo-tore-sujou,34.31438,132.30497,008239,広島電鉄
JA広島病院前,じぇーえーひろしまびょういんまえ,je-e-hiroshimabyouinnmae,34.34433,132.32273,008170,広島電鉄
古江,ふるえ,furue,34.38621,132.41146,008086,広島電鉄
商工センター入口,しょうこうせんたーいりぐち,shoukousennta-iriguchi,34.37548,132.39201,008111,広島電鉄
佐伯区役所前,さえきくやくしょまえ,saekikuyakushomae,34.36548,132.36179,008136,広島電鉄
江波,えば,eba,34.37221,132.43582,008121,広島電鉄
舟入川口町,ふないりかわぐちちょう,funairikawaguchichou,34.37967,132.43919,008101,広島電鉄
舟入町,ふないりまち,funairimachi,34.3894,132.44503,008079,広島電鉄
舟入幸町,ふないりさいわいちょう,funairisaiwaichou,34.38336,132.44128,008094,広島電鉄
舟入南,ふないりみなみ,funairiminami,34.37497,132.43722,008115,広島電鉄
舟入本町,ふないりほんまち,funairihonmachi,34.38581,132.44279,008088,広島電鉄
土橋,どばし,dobashi,34.39451,132.44634,008052,広島電鉄
白島,はくしま,hakushima,34.40407,132.4657,008013,広島電鉄
家庭裁判所前,かていさいばんしょまえ,kateisaibanshomae,34.40132,132.46588,008016,広島電鉄
八丁堀,はっちょうぼり,hacchoubori,34.3943,132.46341,008047,広島電鉄
縮景園前,しゅっけいえんまえ,shukkeiennmae,34.39944,132.46531,008023,広島電鉄
女学院前,じょがくいんまえ,jogakuinmae,34.39816,132.46491,008026,広島電鉄
西観音町,にしかんおんまち,nishikanonmachi,34.39394,132.43686,008057,広島電鉄
小網町,こあみちょう,koamichou,34.39446,132.4445,008054,広島電鉄
胡町,えびすちょう,ebisuchou,34.3933,132.4652,008062,広島電鉄
天満町,てんまちょう,tenmachou,34.39515,132.44104,008046,広島電鉄
本川町,ほんかわちょう,honkawachou,34.39679,132.4505,008034,広島電鉄
福島町,ふくしまちょう,fukushimachou,34.39483,132.43406,008050,広島電鉄
観音町,かんのんまち,kannnonnmachi,34.39555,132.43871,008041,広島電鉄
銀山町,かなやまちょう,kanayamachou,34.39316,132.46723,008064,広島電鉄
原爆ドーム前,げんばくどーむまえ,genbakudo-mumae,34.39608,132.45385,008039,広島電鉄
広島駅,ひろしまえき,hiroshimaeki,34.39633,132.47544,008038,広島電鉄
猿猴橋町,えんこうばしちょう,enkoubashichou,34.39526,132.47596,008045,広島電鉄
稲荷町,いなりまち,inarimachi,34.39263,132.47113,008066,広島電鉄
立町,たてまち,tatemachi,34.39433,132.46098,008055,広島電鉄
津軽尾上,つがるおのえ,tsugaruonoe,40.61391,140.57611,000583,弘南鉄道
黒石,くろいし,kuroishi,40.64835,140.59103,000574,弘南鉄道
館田,たちた,tachita,40.58514,140.5387,000596,弘南鉄道
平賀,ひらか,hiraka,40.58497,140.56109,000597,弘南鉄道
弘前,ひろさき,hirosaki,40.59955,140.48522,000586,弘南鉄道
尾上高校前,おのえこうこうまえ,onoekoukoumae,40.62665,140.57703,000581,弘南鉄道
田舎館,いなかだて,inakadate,40.63687,140.57127,000577,弘南鉄道
新里,にさと,nisato,40.58739,140.52005,000594,弘南鉄道
弘前東高前,ひろさきひがしこうまえ,hirosakihigashikoumae,40.59201,140.4891,000591,弘南鉄道
境松,さかいまつ,sakaimatsu,40.64886,140.57577,000573,弘南鉄道
運動公園前,うんどうこうえんまえ,undoukouenmae,40.5894,140.50302,000593,弘南鉄道
柏農高校前,はくのうこうこうまえ,hakunoukoukoumae,40.60187,140.56445,000585,弘南鉄道
弘高下,ひろこうした,hirokoushita,40.59298,140.46825,000590,弘南鉄道
弘前学院大前,ひろさきがくいんだいまえ,hirosakigakuinndaimae,40.58337,140.47066,000598,弘南鉄道
中央弘前,ちゅうおうひろさき,chuuouhirosaki,40.59916,140.47229,000587,弘南鉄道
鯖石,さばいし,sabaishi,40.53558,140.55275,000611,弘南鉄道
石川,いしかわ,ishikawa,40.55087,140.54154,000609,弘南鉄道
津軽大沢,つがるおおさわ,tsugaruoosawa,40.55784,140.51653,000605,弘南鉄道
石川プール前,いしかわぷーるまえ,ishikawapu-rumae,40.54317,140.55047,000610,弘南鉄道
宿川原,しゅくがわら,shukugawara,40.52529,140.5576,000614,弘南鉄道
聖愛中高前,せいあいちゅうこうまえ,seiaichuukoumae,40.57716,140.47271,000600,弘南鉄道
千年,ちとせ,chitose,40.56729,140.48031,000601,弘南鉄道
義塾高校前,ぎじゅくこうこうまえ,gijukukoukoumae,40.55581,140.52753,000607,弘南鉄道
松木平,まつきたい,matsukitai,40.56068,140.49715,000604,弘南鉄道
大鰐,おおわに,oowani,40.52182,140.56693,000617,弘南鉄道
小栗山,こぐりやま,koguriyama,40.5643,140.48667,000602,弘南鉄道
七里ヶ浜,しちりがはま,shichirigahama,35.30629,139.51004,005099,江ノ島電鉄
鎌倉,かまくら,kamakura,35.31905,139.55035,005055,江ノ島電鉄
柳小路,やなぎこうじ,yanagikouji,35.32729,139.48523,005035,江ノ島電鉄
鵠沼,くげぬま,kugenuma,35.3214,139.48267,005048,江ノ島電鉄
湘南海岸公園,しょうなんかいがんこうえん,shounankaigankouen,35.3152,139.48332,005071,江ノ島電鉄
由比ヶ浜,ゆいがはま,yuigahama,35.31288,139.54158,005081,江ノ島電鉄
鎌倉高校前,かまくらこうこうまえ,kamakurakoukoumae,35.30676,139.5005,005096,江ノ島電鉄
和田塚,わだづか,wadazuka,35.31374,139.54537,005080,江ノ島電鉄
極楽寺,ごくらくじ,gokurakuji,35.30921,139.52853,005091,江ノ島電鉄
石上,いしがみ,ishigami,35.33246,139.48558,005017,江ノ島電鉄
稲村ヶ崎,いなむらがさき,inamuragasaki,35.30433,139.52227,005103,江ノ島電鉄
長谷,はせ,hase,35.31133,139.53626,005086,江ノ島電鉄
藤沢,ふじさわ,fujisawa,35.33806,139.48701,004997,江ノ島電鉄
腰越,こしごえ,koshigoe,35.30834,139.49336,005093,江ノ島電鉄
江ノ島,えのしま,enoshima,35.31103,139.48763,005087,江ノ島電鉄
栗熊,くりくま,kurikuma,34.23412,133.88449,008363,高松琴平電気鉄道
岡田,おかだ,okada,34.22128,133.86171,008380,高松琴平電気鉄道
仏生山,ぶっしょうざん,busshouzann,34.28363,134.04273,008282,高松琴平電気鉄道
瓦町,かわらまち,kawaramachi,34.33908,134.05294,008191,高松琴平電気鉄道
円座,えんざ,enza,34.28446,134.00907,008279,高松琴平電気鉄道
片原町,かたはらまち,kataharamachi,34.34603,134.0544,008168,高松琴平電気鉄道
畑田,はただ,hatada,34.25901,133.97157,008319,高松琴平電気鉄道
陶,すえ,sue,34.2504,133.9479,008336,高松琴平電気鉄道
高松築港,たかまつちっこう,takamatsuchikkou,34.35073,134.04936,008162,高松琴平電気鉄道
挿頭丘,かざしがおか,kazashigaoka,34.262,133.97938,008317,高松琴平電気鉄道
三条,さんじょう,sanjou,34.31985,134.04952,008229,高松琴平電気鉄道
滝宮,たきのみや,takinomiya,34.24817,133.9224,008341,高松琴平電気鉄道
